uid,age,gender,occupation,income,sport_interest,sports,ideal_frequency,teammate_shortage,teammate_pain_points,new_player_openness,trust_factors,current_finding_methods,current_finding_pains,booking_need,current_booking_methods,booking_pains,switching_triggers,expected_frequency_lift,willingness_to_pay,paid_features,open_motivation,new_player_openness_num,high_openness_to_new_players,teammate_shortage_score,ideal_frequency_score,booking_need_score,wtp_score,expected_frequency_lift_score,sport_interest_score,pain_count_teammate,pain_count_booking,early_adopter_candidate,student_young_segment,has_wtp_signal,strong_wtp
UID-147,18–22,Nữ,Học sinh/Sinh viên,Dưới 2.000.000 VND,Trước đây có chơi nhưng hiện tại ít chơi,"Cầu lông, Pickleball, Chạy bộ theo nhóm, Đạp xe theo nhóm, Bơi lội, Gym/Fitness theo nhóm",1–2 lần/tuần,Thỉnh thoảng,Không đủ số lượng người để chơi,4.0,Hồ sơ người chơi rõ ràng,Rủ bạn bè/người quen trực tiếp,"Phải nhắn nhiều nơi mới đủ người, Không biết ai đang rảnh",Thỉnh thoảng,Gọi điện trực tiếp cho sân,Phải gọi/nhắn nhiều nơi,Có nhiều người chơi thật,Có thể,"Có thể, nếu giá hợp lý",Phí đặt sân/địa điểm tiện lợi,,4.0,True,2.0,2.0,2.0,1.0,1.0,1,1,1,False,True,True,False
UID-148,18–22,Nữ,Học sinh/Sinh viên,Từ 2.000.000 - Dưới 5.000.000,"Có, thỉnh thoảng","Cầu lông, Bóng đá, Bóng rổ, Đạp xe theo nhóm",1–3 lần/tháng,Rất thường xuyên,"Không đủ số lượng người để chơi, Khó tìm người cùng trình độ, Không biết tìm người chơi ở đâu",4.0,"Có xác minh tài khoản/số điện thoại, Biết trước trình độ chơi, Có nhóm chat trước buổi chơi","Nhóm Zalo/Messenger, Hỏi chủ sân/người quen ở sân, Không chủ động tìm, chỉ chơi khi có người rủ","Phải nhắn nhiều nơi mới đủ người, Khó tìm người gần mình, Không có đánh giá/độ uy tín của người chơi, Ngại chơi với người lạ vì thiếu thông tin",Hiếm khi,"Gọi điện trực tiếp cho sân, Đến trực tiếp sân, Hỏi trong nhóm cộng đồng","Phải gọi/nhắn nhiều nơi, Không rõ chất lượng sân/địa điểm, Không có đánh giá từ người chơi trước","Biết trước lịch trống và giá sân, Ghép người chơi theo trình độ, Có thể chia tiền sân trong app",Không chắc,"Có thể, nếu giá hợp lý","Phí tham gia trận/nhóm chơi, Gói premium để được ghép người phù hợp hơn",,4.0,True,3.0,1.0,1.0,1.0,0.0,2,3,3,False,True,True,False
UID-149,18–22,Nữ,Học sinh/Sinh viên,Không tiện đề cập,"Có, thường xuyên","Cầu lông, Đạp xe theo nhóm, Bơi lội",1–2 lần/tuần,Rất thường xuyên,"Bạn bè/người quen không rảnh, Khó tìm người cùng lịch rảnh, Người chơi hay hủy kèo",4.0,"Biết trước trình độ chơi, Có nhóm chat trước buổi chơi","Rủ bạn bè/người quen trực tiếp, Nhóm Facebook, Cộng đồng trường học/công ty, Hỏi chủ sân/người quen ở sân","Không biết ai đang rảnh, Khó tìm người gần mình, Dễ bị hủy kèo vào phút cuối, Ngại chơi với người lạ vì thiếu thông tin",Thỉnh thoảng,"Nhắn Zalo/Facebook cho sân, Nhờ bạn bè đặt, Đến trực tiếp sân","Không biết sân/địa điểm nào còn trống, Không rõ giá, Không rõ chất lượng sân/địa điểm, Dễ bị trùng lịch hoặc hết chỗ, Khó chia tiền với người chơi khác","Có nhiều người chơi thật, Ghép người chơi theo trình độ, Ghép người chơi theo lịch rảnh, Giao diện đơn giản, dễ dùng","Có, chắc chắn","Có thể, nếu giá hợp lý","Phí đặt sân/địa điểm tiện lợi, Phí tham gia trận/nhóm chơi",,4.0,True,3.0,2.0,2.0,1.0,2.0,3,3,5,True,True,True,False
UID-150,18–22,Nữ,Học sinh/Sinh viên,Từ 5.000.000 - Dưới 10.000.000,Không quan tâm,,,,,,,,,,,,,,,,"Có địa điểm gần và dễ tham gia, Chi phí thấp hơn, Có người hướng dẫn",,False,,,,,,0,0,0,False,True,False,False
UID-151,18–22,Nữ,Nhân viên văn phòng,Trên 10.000.000,Trước đây có chơi nhưng hiện tại ít chơi,"Chạy bộ theo nhóm, Bơi lội",1–2 lần/tuần,Thỉnh thoảng,"Bạn bè/người quen không rảnh, Người chơi hay hủy kèo",3.0,"Hồ sơ người chơi rõ ràng, Có đánh giá từ người chơi khác, Biết trước trình độ chơi, Có nhóm chat trước buổi chơi, Có cơ chế báo cáo người chơi không phù hợp","Rủ bạn bè/người quen trực tiếp, Cộng đồng trường học/công ty","Phải nhắn nhiều nơi mới đủ người, Dễ bị hủy kèo vào phút cuối, Ngại chơi với người lạ vì thiếu thông tin",Thỉnh thoảng,"Nhắn Zalo/Facebook cho sân, Đặt qua app/website, Nhờ bạn bè đặt","Không biết sân/địa điểm nào còn trống, Không rõ giá, Không rõ chất lượng sân/địa điểm, Dễ bị trùng lịch hoặc hết chỗ","Có nhiều người chơi thật, Ghép người chơi theo trình độ, Ghép người chơi theo lịch rảnh, Có đánh giá người chơi và sân/địa điểm, Có xác minh tài khoản",Không chắc,"Có thể, nếu app thật sự có nhiều người dùng",Gói premium để được ghép người phù hợp hơn,,3.0,False,2.0,2.0,2.0,1.0,0.0,1,2,4,False,False,True,False
UID-152,18–22,Nữ,Học sinh/Sinh viên,Không tiện đề cập,Trước đây có chơi nhưng hiện tại ít chơi,"Cầu lông, Bơi lội, Gym/Fitness theo nhóm",3 lần/tuần trở lên,Rất thường xuyên,"Bạn bè/người quen không rảnh, Khó tìm người cùng trình độ",3.0,"Hồ sơ người chơi rõ ràng, Có đánh giá từ người chơi khác, Có xác minh tài khoản/số điện thoại, Biết trước trình độ chơi, Có cơ chế báo cáo người chơi không phù hợp","Rủ bạn bè/người quen trực tiếp, Nhóm Zalo/Messenger, Không chủ động tìm, chỉ chơi khi có người rủ","Phải nhắn nhiều nơi mới đủ người, Không biết ai đang rảnh, Khó tìm người gần mình, Dễ bị hủy kèo vào phút cuối, Không có đánh giá/độ uy tín của người chơi, Ngại chơi với người lạ vì thiếu thông tin",Thỉnh thoảng,"Gọi điện trực tiếp cho sân, Nhắn Zalo/Facebook cho sân","Không rõ giá, Không rõ chất lượng sân/địa điểm, Không có đánh giá từ người chơi trước","Có nhiều sân/địa điểm thể thao đối tác, Biết trước lịch trống và giá sân, Ghép người chơi theo trình độ, Có đánh giá người chơi và sân/địa điểm, Có thể chia tiền sân trong app, Giao diện đơn giản, dễ dùng",Có thể,"Có thể, nếu giá hợp lý",Gói premium để được ghép người phù hợp hơn,,3.0,False,3.0,3.0,2.0,1.0,1.0,1,2,3,False,True,True,False
UID-153,18–22,Nữ,Học sinh/Sinh viên,Dưới 2.000.000 VND,Chưa chơi thường xuyên nhưng muốn bắt đầu,"Cầu lông, Pickleball, Chạy bộ theo nhóm, Đạp xe theo nhóm, Bơi lội",1–2 lần/tuần,Rất thường xuyên,"Bạn bè/người quen không rảnh, Không đủ số lượng người để chơi, Khó tìm người cùng trình độ, Khó tìm người cùng lịch rảnh, Không biết tìm người chơi ở đâu",5.0,"Hồ sơ người chơi rõ ràng, Có xác minh tài khoản/số điện thoại, Có nhóm chat trước buổi chơi",Rủ bạn bè/người quen trực tiếp,"Phải nhắn nhiều nơi mới đủ người, Không biết ai đang rảnh",Hiếm khi,"Nhắn Zalo/Facebook cho sân, Nhờ bạn bè đặt","Không biết sân/địa điểm nào còn trống, Phải gọi/nhắn nhiều nơi, Không rõ giá","Có nhiều người chơi thật, Biết trước lịch trống và giá sân, Có xác minh tài khoản, Có thể chia tiền sân trong app, Có cộng đồng/giải phong trào hoạt động thường xuyên","Có, chắc chắn","Có thể, nếu giá hợp lý",Phí tham gia trận/nhóm chơi,,5.0,True,3.0,2.0,1.0,1.0,2.0,1,5,3,False,True,True,False
UID-154,18–22,Nữ,Học sinh/Sinh viên,Dưới 2.000.000 VND,Chưa chơi thường xuyên nhưng muốn bắt đầu,"Bơi lội, Bida",1–2 lần/tuần,Thỉnh thoảng,Bạn bè/người quen không rảnh,4.0,"Hồ sơ người chơi rõ ràng, Có xác minh tài khoản/số điện thoại, Có nhóm chat trước buổi chơi, Có cơ chế báo cáo người chơi không phù hợp","Rủ bạn bè/người quen trực tiếp, Không chủ động tìm, chỉ chơi khi có người rủ","Không biết ai đang rảnh, Dễ bị hủy kèo vào phút cuối, Ngại chơi với người lạ vì thiếu thông tin",Thỉnh thoảng,"Nhắn Zalo/Facebook cho sân, Nhờ bạn bè đặt","Không biết sân/địa điểm nào còn trống, Phải gọi/nhắn nhiều nơi, Không rõ giá, Không rõ chất lượng sân/địa điểm, Dễ bị trùng lịch hoặc hết chỗ, Khó đổi/hủy lịch, Không có một nơi tổng hợp nhiều sân/môn thể thao","Có nhiều sân/địa điểm thể thao đối tác, Biết trước lịch trống và giá sân, Có đánh giá người chơi và sân/địa điểm, Có xác minh tài khoản, Giao diện đơn giản, dễ dùng",Có thể,"Có thể, nếu giá hợp lý","Phí tham gia trận/nhóm chơi, Gói premium để được ghép người phù hợp hơn, Phí tham gia giải hoặc sự kiện thể thao",,4.0,True,2.0,2.0,2.0,1.0,1.0,1,1,7,False,True,True,False
UID-155,18–22,Nữ,Freelancer,Từ 5.000.000 - Dưới 10.000.000,Trước đây có chơi nhưng hiện tại ít chơi,Cầu lông,Khi có người rủ,Hiếm khi,"Bạn bè/người quen không rảnh, Không đủ số lượng người để chơi, Người chơi hay hủy kèo",3.0,"Hồ sơ người chơi rõ ràng, Có nhóm chat trước buổi chơi","Rủ bạn bè/người quen trực tiếp, Không chủ động tìm, chỉ chơi khi có người rủ","Không biết ai đang rảnh, Khó tìm người gần mình, Khó chia tiền sân/chi phí",Không bao giờ,,,"Biết trước lịch trống và giá sân, Có thể chia tiền sân trong app, Giao diện đơn giản, dễ dùng",Không chắc,"Có thể, nếu app thật sự có nhiều người dùng","Phí đặt sân/địa điểm tiện lợi, Gói premium để được ghép người phù hợp hơn",,3.0,False,1.0,1.0,0.0,1.0,0.0,1,3,0,False,False,True,False
UID-156,18–22,Nữ,Học sinh/Sinh viên,Từ 5.000.000 - Dưới 10.000.000,Trước đây có chơi nhưng hiện tại ít chơi,"Bóng chuyền, Pickleball",1–3 lần/tháng,Thỉnh thoảng,Bạn bè/người quen không rảnh,5.0,"Hồ sơ người chơi rõ ràng, Có nhóm chat trước buổi chơi",Rủ bạn bè/người quen trực tiếp,Không biết ai đang rảnh,Hiếm khi,Gọi điện trực tiếp cho sân,"Khó chia tiền với người chơi khác, Không có một nơi tổng hợp nhiều sân/môn thể thao",Ghép người chơi theo lịch rảnh,Có thể,"Có thể, nếu giá hợp lý","Phí đặt sân/địa điểm tiện lợi, Phí tham gia giải hoặc sự kiện thể thao",,5.0,True,2.0,1.0,1.0,1.0,1.0,1,1,2,False,True,True,False
UID-157,23–30,Nam,Nhân viên văn phòng,Trên 10.000.000,"Có, thường xuyên","Cầu lông, Pickleball",3 lần/tuần trở lên,Thỉnh thoảng,"Bạn bè/người quen không rảnh, Không đủ số lượng người để chơi, Khó tìm người cùng trình độ, Khó tìm người cùng lịch rảnh",5.0,"Hồ sơ người chơi rõ ràng, Có đánh giá từ người chơi khác, Biết trước trình độ chơi, Biết trước lịch sử tham gia trận/hoạt động, Có nhóm chat trước buổi chơi","Rủ bạn bè/người quen trực tiếp, Nhóm Zalo/Messenger, Cộng đồng trường học/công ty, Hỏi chủ sân/người quen ở sân","Phải nhắn nhiều nơi mới đủ người, Không biết ai đang rảnh, Không biết trình độ người chơi, Khó tìm người gần mình, Dễ bị hủy kèo vào phút cuối, Không có đánh giá/độ uy tín của người chơi, Ngại chơi với người lạ vì thiếu thông tin, Khó quản lý số lượng người tham gia, Khó chia tiền sân/chi phí",Thỉnh thoảng,"Gọi điện trực tiếp cho sân, Nhắn Zalo/Facebook cho sân, Đến trực tiếp sân, Hỏi trong nhóm cộng đồng","Không biết sân/địa điểm nào còn trống, Phải gọi/nhắn nhiều nơi, Không rõ chất lượng sân/địa điểm, Không có đánh giá từ người chơi trước, Dễ bị trùng lịch hoặc hết chỗ, Khó đổi/hủy lịch","Có nhiều người chơi thật, Có nhiều sân/địa điểm thể thao đối tác, Biết trước lịch trống và giá sân, Ghép người chơi theo trình độ, Ghép người chơi theo lịch rảnh, Có đánh giá người chơi và sân/địa điểm, Có xác minh tài khoản, Có thể chia tiền sân trong app, Có cộng đồng/giải phong trào hoạt động thường xuyên, Giao diện đơn giản, dễ dùng","Có, chắc chắn","Có thể, nếu giá hợp lý","Phí đặt sân/địa điểm tiện lợi, Gói premium để được ghép người phù hợp hơn",,5.0,True,2.0,3.0,2.0,1.0,2.0,3,4,6,True,False,True,False
UID-158,18–22,Nam,Học sinh/Sinh viên,Không tiện đề cập,"Có, thỉnh thoảng","Cầu lông, Bóng đá, Bóng rổ, Chạy bộ theo nhóm, Đạp xe theo nhóm, Bơi lội, Gym/Fitness theo nhóm",1–2 lần/tuần,Thỉnh thoảng,Bạn bè/người quen không rảnh,4.0,"Biết trước trình độ chơi, Có nhóm chat trước buổi chơi","Rủ bạn bè/người quen trực tiếp, Nhóm Zalo/Messenger","Phải nhắn nhiều nơi mới đủ người, Không biết ai đang rảnh",Thường xuyên,"Gọi điện trực tiếp cho sân, Nhắn Zalo/Facebook cho sân","Không biết sân/địa điểm nào còn trống, Phải gọi/nhắn nhiều nơi, Không rõ giá, Không rõ chất lượng sân/địa điểm, Không có đánh giá từ người chơi trước","Có nhiều người chơi thật, Có nhiều sân/địa điểm thể thao đối tác, Biết trước lịch trống và giá sân","Có, chắc chắn","Có thể, nếu giá hợp lý",Phí đặt sân/địa điểm tiện lợi,,4.0,True,2.0,2.0,3.0,1.0,2.0,2,1,5,True,True,True,False
UID-159,18–22,Khác,Học sinh/Sinh viên,Từ 2.000.000 - Dưới 5.000.000,Không quan tâm,,,,,,,,,,,,,,,,Không có nhu cầu,,False,,,,,,0,0,0,False,True,False,False
